,categories,text
1351,4,"Sorry. Limited to getting hotel rooms, finding restaurants, and asking where the US consulate is"
1352,4,I don't really have one at the moment... I guess to rack up a few easy points by answering old questions.
1353,4,"Nope--I'm older than you and am taking classes. I think that because we are older, we take the classes more seriously. I'm surprised by how easy it has been so far. I grasp it quicker than the other students seem to. Of course, they are busy partying during their off time while I am working full time and taking care of a house and family! Absolutely do it!"
1354,4,"the UN defines culture as el gathering of caracteristics such as spiritual, materal, intelectual and social belownigs of a group, so the importance of the cultural heritage is to give to the next generation a bit of what we are and what are ancester were, remember the one who forgot history only manage to repeat it."
1355,4,"There are 3 types of learning styles: Visual, Kinaesthetic and Auditory. Films cater for the first 2 learning styles and provide variety of content. Film is also a valid text - students need to be exposed to a variety of literacies."
1356,4,"Two factors at least determine the spin rate of the Earth. The orbital distance from the Sun where the solid material condensed to form the Earth's body had a fundamental orbital velocity around the sun. As these materials coalesced into the Earth, they had to maintain the energy of their momentum during accretion. This resulted in the basic rotational speed of the solid Earth. Second, the Moon has an effect on the Earth. Since the Earth is about 80 times heavier than the moon, most of this effect is upon the Moon, which now turns at a rotational speed which places the heaviest side always facing the earth. On Earth the moon provides a slight attraction which is most easily seen in tides. This gravitational force is slowing the rotation of the Earth slightly. A possible 3rd factor is if the moon is the result of an impact of a large object on the Earth which caused ejected material to coalesce into the Moon. Such a large impact would effect the rotational speed of the Earth. Or the Moon may be a sister condensation that formed at the same time as the Earth and spun off into its current orbit. This would carry off material and momentum and set the Earth spinning as well.\nIn any case, momentum must be preserved. The final result is the current rotational speeds of both the moon and the Earth."
1357,4,"It is in Durham, NC.  www.duke.edu"
1358,4,"it's impossible.\n\nproof:\nfirst of all, no letter can be zero.  if for example, a=0, then\n(b+c+d+e)*3 = 0.\nbut the left-hand side is obviously nonzero, so this cannot be.\nwith this in mind, the minimum value of the right-hand side will come from the five least values for a through e.\nmin(abcde) = 1*2*3*4*5 = 120\n\nCompare this with the maximum of the left-hand side.  The left-hand side will be maximal when a through e are given the greatest possible values.\nmax[(a+b+c+d+e)*3] = (9+8+7+6+5)*3 = 35*3 = 105 < 120.\n\nthus, the left-hand side will always be less than the right-hand side no matter the values of a through e.  QED"
1359,4,"You can do that, but it's not a double major.  The master's in law will have to follow the bachelor's.  As long as the master's is not getting a law degree designed for the bar exam, the whole run should take about 6-7 years so yes, it is longer and more expensive than a 4 year bachelors degree. A master's in anything is more advantageous than a bachelor's alone.  Be sure the two degrees complement each other though. I'm not sure how criminal justice and business law relate in the job market."
1360,4,World Religions
1361,4,"Ordinary intrest is calculated based on a 360 day year.\n60/360=1/9*.06=.01*3,200=32\n\n32.00$"
1362,4,nothing sanitary i am guessing
1363,4,It has something to do with themaleexternal genital organ
1364,4,"Basically, it is being aware. (Psychology models include an unconscious, a subconscious, and a conscious mind.) One would not be aware of something unconscious."
1365,4,try limewire
1366,4,"The Renaissance has no set starting point or place. It happened gradually at different places at different times and there are no defined dates or places for when the Middle Ages ended. The starting place of the Renaissance is almost universally ascribed to Central Italy, especially the city of Florence. One early Renaissance figure is the poet Dante Alighieri (1265–1321), the first writer to embody the spirit of the Renaissance.\n\nPetrarch (1304–1374) is another early Renaissance figure. As part of the humanist movement he concluded that the height of human accomplishment had been reached in the Roman Empire and the ages since have been a period of social rot which he labeled the Dark Ages. Petrarch saw history as social, art and literary advancement, and not as a series of set religious events. Rebirth meant the rediscovery of ancient Roman and Greek Latin heritage through ancient manuscripts and the humanist method of learning. These new ideas from the past (called the ""new learning"" at the time) triggered the coming advancements in art, science and other areas.\n\nAnother possible starting point is the fall of Constantinople to the Turks in 1453. It was a turning point in warfare as cannon and gunpowder became a central element. In addition, Byzantine-Greek scholars fled west to Rome bringing renewed energy and interest in the Greek and Roman heritage, and it perhaps represented the end of the old religious order in Europe"
