,categories,text
148,1,Anglicans Criticize U.S. Church on Gays (AP) AP - An Anglican commission sharply criticized the U.S. Episcopal Church on Monday for consecrating a gay bishop and called on the Americans to apologize.
149,1,"US Military in Afghanistan Dismisses Bin Laden Tape The US military in Afghanistan dismissed a new videotape featuring Osama bin Laden as  quot;propaganda, quot; and insisted that bin Laden would be caught, but it acknowledged having no fix on the Al-Qaeda leader #39;s whereabouts."
150,1,Turkey reforms penal code with eye on EU ANKARA: Turkey #39;s bid for membership of the European Union is back on track after the parliament passed far-reaching penal code reforms designed to improve the Muslim nation #39;s human rights record.
151,1,"Arafat: A Costly US, Israeli Failure I must start by thanking the French government and people for honoring President Yasser Arafat who spent his last days in their hospitality."
152,1,"New suicide bombings shatter calm in Israel Aperiod of relative calm in Israel was shattered this week when Palestinian suicide bombers blew up two buses almost simultaneously in the southern desert city, killing at least 16 passengers and wounding more than 80."
153,1,"Rolls-Royce Boss Steps Down After 5 Months (AP) AP - Germany's BMW AG said Monday the head of its ultra-luxury Rolls-Royce car brand, Karl-Heinz Kalbfell, has resigned to take up ""new responsibilities"" outside the company, which has been struggling to meet its sales targets for the superluxury brand."
154,1,"Briton may have paid a fatal price for his passion for the Middle &lt;b&gt;...&lt;/b&gt; When neighbours of Kenneth Bigley urged him to leave Baghdad amid growing fears for his safety, he would shrug off their concerns and say:  quot;I #39;m not afraid."
155,1,"Audit Finds Large FBI Translation Backlog WASHINGTON - Despite major increases in money and personnel, the FBI is still failing to translate many al-Qaida surveillance recordings in a timely manner and faces a giant backlog of untranslated material from terrorism and espionage investigations, a new Justice Department audit shows.    The report released Monday by Glenn A..."
156,1,"Seven to be charged with terrorism over killing of filmmaker (AFP) AFP - Seven people close to Islamic groups in the Netherlands are to be charged with terrorist-related activities over the murder of filmmaker Theo van Gogh, the Amsterdam public prosecutor revealed."
157,1,"Ankiel Throws Scoreless Inning for Cards Rick Ankiel walked off the mound after throwing a scoreless inning and was met with a rousing reception of high-fives and slaps on the back.    After more than three years away, the St..."
158,1,"High court asked to hear case forcing unfaithful husband to continue support (Canadian Press) Canadian Press - VANCOUVER (CP) - A man who the B.C. Court of Appeal found was ""carrying on behind his wife's back"" and must continue spousal support payments will contest the ruling in the country's highest court because it contravenes the Divorce Act and could have national importance, his lawyer said Monday."
159,1,"Stocks Fall on Alcoa, Visteon Warnings NEW YORK - Investors worried about third quarter earnings looked past a surprise drop in wholesale prices, keeping stocks mixed Friday. Blue-chips dropped on profit warnings from Dow component Alcoa Inc..."
160,1,"India's Congress Wins Polls in Key Industrial State (Reuters) Reuters - India's ruling Congress party won power\in a giant state on Saturday, a victory that would boost the\fortunes of Italian-born Sonia Gandhi's party and strengthen\Prime Minister Manmohan Singh's minority national coalition."
161,1,Scottish aid worker killed by land mine in Sudan A Scottish aid worker has been killed by a land mine in the Darfur area of Sudan. Thirty-four-year-old Ralph Bullick from Edinburgh was working on a project restoring water supplies to the troubled area when his vehicle detonated an anti-tank mine.
162,1,"Iran Says It's Ready to Prove Not Pursuing Nuke Weapons  TEHRAN (Reuters) - Iran is ready to prove to the world it  is not producing atomic weapons provided the West recognizes  the Islamic Republic's right to peaceful nuclear technology,  President Mohammad Khatami said Wednesday."
163,1,"Economy, Iraq War Frame Bush-Kerry Debate ST. LOUIS - A lackluster unemployment report and fresh questions about President Bush's rationale for invading Iraq frame the second face-to-face encounter Friday night between Bush and Sen..."
164,1,"Venezuela Govt. Believes Car Blast Kills Prosecutor  CARACAS, Venezuela (Reuters) - Two blasts destroyed a car  in a Caracas suburb on Thursday and killed its driver, who  Venezuelan authorities believed was a key state prosecutor  leading a probe into opponents of President Hugo Chavez."
165,1,Rumors of a Death She was a stunningly beautiful dancer who caught the eye of North Korea #39;s  quot;Dear Leader quot; Kim Jong Il and became his favorite companion.
166,1,"Gunmen seize bus in Athens suburb ATHENS, Greece - A Greek bus with 26 people aboard was hijacked Wednesday by two armed men who demanded to be taken to Athens airport and flown to Russia, police and government officials said."
167,1,Ukraine Liberal Vows Street Demos if Cheated in Poll  KIEV (Reuters) - The liberal challenger in a closely fought  presidential election in Ukraine threatened on Friday to bring  his supporters onto the streets if the authorities tried to  deny him victory by cheating.
168,1,"Top Egypt cleric #39;s  #39;copter crashes A helicopter carrying 17 people including Egypt #39;s Patriarch of Alexandria, one of the top leaders of the Greek Orthodox church, crashed on Saturday into the sea off northern Greece, a Defense Ministry spokesman said."
169,1,"3,000 Indian Troops Pull Out of Kashmir JAMMU, India, Nov. 20 -- India pulled about 3,000 troops out of Kashmir Saturday in a planned withdrawal of army units from the disputed region, Indian officials said."
170,1,"Abbas #39; own militants reject call to end intifida Key Palestinian militant groups, including ones headed by Mahmoud Abbas, have rejected the leader #39;s calls to end their armed fight against Israel."
171,1,"Last Australian aid group in Iraq leaves after latest deaths Get INQ7 breaking news on your Smart mobile phone in the Philippines. Send INQ7 BREAKING to 386. SYDNEY, Australia -- The last remaining Australian aid agency in Iraq announced Friday it is pulling out following "
172,1,"In Shift, Putin Says He Will Back Whomever Ukraine Elects Only days after mocking a call for a new presidential runoff vote, President Vladimir V. Putin said today that he would work with whoever is elected by the people of Ukraine to lead the country, a Russian news agency reported."
173,1,McLellan defends Martin against questions on his attitude to health care (Canadian Press) Canadian Press - OTTAWA  (CP) - Liberal cabinet ministers are coming to the defence of Prime  Minister Paul Martin over revelations from a book written by Sheila Copps.
174,1,"Briton Shot Dead in Saudi  #39;Terror Attack #39; A Briton shot dead in Saudi Arabia in an apparent terrorist attack was working for communications firm Marconi, the company said today."
175,1,"Israel kills senior Hamas militant Hamas has vowed to hit back hard for Israel #39;s assassination of the  quot;Father of the Qassam quot; rocket, a weapon symbolising Palestinian militants #39; defiance of Prime Minister Ariel Sharon and his plan to quit Gaza."
176,1,"No casualties in Kabul bomb blast A rocket attack caused a loud blast near the US Embassy in the Afghan capital of Kabul early Friday, but no casualties were reported."
177,1,"Dollar gets no help from talk, sinks to fresh low (AFP) AFP - The dollar got little relief from strongly worded expressions from European Union finance chiefs, falling to another low against the euro."
178,1,"Milosevic attacks imposition of defence lawyers as  #39;legal fiction #39; THE former Yugoslav president Slobodan Milosevic blasted a decision to impose defence lawyers on him as  quot;legal fiction quot; yesterday, as his first witness began her testimony at his war crimes trial."
